Id,Use Case,Use Case_ENC,Status,Created Date,Close Date,Price,Discount code,Pain,Pain_ENC,Loss Reason,Loss Reason_ENC,First Name,Source,Source_ENC,Status_leads,Status_leads_ENC,Discarded/Nurturing Reason,Discarded/Nurturing Reason_ENC,Acquisition Campaign,Converted,Converted_ENC,City,City_ENC,Has discount,Has discount_ENC,Days in process
10nuyzjb,Educational Seminars,2.0,Closed Won,2019-10-01,2019-10-01,1344.0,ANNUAL30BONUS,operations,1.0,,7.0,Charlie3 Moore6,Inbound,0.0,Qualified,4.0,,1.0,,Yes,1.0,Indianapolis,8.0,True,1.0,0.0
,Wedding Planning,4.0,Closed Won,2019-10-01,2019-10-01,1306.6141540601634,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,0.0
m4yzfx3q,Sports Events,3.0,Closed Won,2019-10-01,2019-06-08,768.0,,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,-115.0
sn44juit,Sports Events,3.0,Closed Won,2019-10-01,2019-10-01,360.0,SAVE25LESS,operations,1.0,,4.0,Jordan12 Miller17,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Phoenix,13.0,True,1.0,0.0
lh7sxw2a,Corporate Events,1.0,Closed Won,2019-10-01,2019-06-08,240.0,MONTH50REBATE,financial control,0.0,,4.0,,,0.0,,4.0,,4.0,,,1.0,,2.0,True,1.0,-115.0
4zr77d83,Educational Seminars,2.0,Closed Lost,2019-10-01,2019-07-24,1344.0,,quality of delivery,2.0,no response,4.0,Peyton3 White3,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,,11.0,False,0.0,-69.0
sghv5e9e,Sports Events,3.0,Closed Lost,2019-10-01,2019-06-16,960.0,,operations,1.0,not target,5.0,Charlie7 Anderson7,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,16.0,False,0.0,-107.0
brcrkrok,Corporate Events,1.0,Closed Won,2019-10-01,2019-11-01,360.0,MONTHSAVE25DEAL,financial control,0.0,,5.0,Casey2 Davis14,Inbound,0.0,Qualified,4.0,,7.0,,Yes,1.0,Philadelphia,12.0,True,1.0,31.0
0yizv882,Corporate Events,1.0,Closed Won,2019-01-29,2019-01-29,360.0,SAVE25LESS,operations,1.0,,4.0,Drew12 Robinson13,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
5zuvew5u,Corporate Events,1.0,Closed Won,2019-01-29,2019-01-29,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,Morgan16 Williams3,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
4knby8ux,Corporate Events,1.0,Closed Won,2019-01-29,2019-01-29,360.0,SAVE25LESS,operations,1.0,,4.0,Casey15 Thomas15,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
xl06ldqb,Corporate Events,1.0,Closed Won,2019-01-29,2019-02-26,240.0,SAVEMONTH50G,operations,1.0,,1.0,Robin6 Harris1,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,28.0
17z3bbfi,Corporate Events,1.0,Closed Won,2019-01-29,2019-01-29,300.0,MONTH50CUTBACK,operations,1.0,,4.0,Bailey20 Harris17,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
,Educational Seminars,2.0,Closed Lost,2019-01-29,2019-07-29,360.0,25GIFT,operations,1.0,lost to competitor,0.0,,,0.0,,4.0,,6.0,,,1.0,,17.0,True,1.0,181.0
89zzh8vq,Corporate Events,1.0,Closed Won,2019-01-29,2019-01-29,1344.0,YEARLY30PROMO,quality of delivery,2.0,,4.0,,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,,2.0,True,1.0,0.0
mjhc3z55,Corporate Events,1.0,Closed Lost,2019-01-29,2019-02-26,768.0,,operations,1.0,price,7.0,Charlie5 Martin3,Inbound,0.0,Qualified,4.0,,0.0,,Yes,1.0,,16.0,False,0.0,28.0
2bkulajo,Corporate Events,1.0,Closed Won,2019-01-29,2019-02-26,240.0,MONTH50REBATE,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,28.0
cwf2al9p,Corporate Events,1.0,Closed Lost,2019-03-09,2019-03-24,240.0,MONTH50REBATE,operations,1.0,not target,5.0,Jamie7 Wilson3,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Seattle,18.0,True,1.0,15.0
ztm4i93c,Educational Seminars,2.0,Closed Won,2019-03-09,2019-03-09,360.0,DISCOUNT25QUICK,quality of delivery,2.0,,4.0,Reese5 White5,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,Fort Worth,6.0,True,1.0,0.0
fgjto13l,Sports Events,3.0,Closed Lost,2019-03-09,2019-03-26,120.0,,operations,1.0,lost to competitor,0.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,,15.0,False,0.0,17.0
yxm06n3k,Corporate Events,1.0,Closed Lost,2019-03-10,2019-03-11,768.0,2SEMESTERS20OFF,operations,1.0,price,7.0,Drew6 Smith7,Inbound,0.0,Qualified,4.0,,0.0,,Yes,1.0,,10.0,True,1.0,1.0
zxxoyu0x,Corporate Events,1.0,Closed Won,2019-03-10,2019-03-10,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,Skyler8 Williams16,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Columbus,3.0,True,1.0,0.0
5rlxkglv,Sports Events,3.0,Closed Lost,2019-03-10,2019-03-09,600.0,,operations,1.0,no product fit,3.0,Skyler6 Thomas15,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,False,0.0,-1.0
w1odsd67,Corporate Events,1.0,Closed Lost,2019-03-10,2019-03-17,768.0,,financial control,0.0,no response,4.0,Quinn10 Martinez17,Inbound,0.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,False,0.0,7.0
3d1icjfq,Corporate Events,1.0,Closed Lost,2019-03-10,2019-03-10,768.0,,operations,1.0,not target,5.0,Taylor16 Martinez20,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Diego,15.0,False,0.0,0.0
,Sports Events,3.0,Closed Lost,2019-03-10,2019-03-10,360.0,DISCOUNT25QUICK,,1.0,not target,5.0,,,0.0,,4.0,,5.0,,,1.0,,10.0,True,1.0,0.0
8svdpx05,Corporate Events,1.0,Closed Won,2019-03-10,2019-03-11,360.0,SAVE25LESS,operations,1.0,,5.0,Drew13 Brown8,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Washington,19.0,True,1.0,1.0
pt7juy69,Sports Events,3.0,Closed Won,2019-03-23,2019-03-26,960.0,YEARLY60,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,3.0
ynqclpsw,Corporate Events,1.0,Closed Lost,2019-03-23,2019-03-26,150.0,,operations,1.0,no product fit,3.0,Harper14 Martinez3,Inbound,0.0,Qualified,4.0,,3.0,,Yes,1.0,Chicago,2.0,False,0.0,3.0
y38049in,Corporate Events,1.0,Closed Lost,2019-03-23,2019-03-24,120.0,,operations,1.0,lost to competitor,0.0,Alex7 Taylor19,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Chicago,2.0,False,0.0,1.0
2ahi59kv,Educational Seminars,2.0,Closed Won,2019-03-24,2019-03-24,450.0,QUARTERSAVE25,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,True,1.0,0.0
cdnnul43,Corporate Events,1.0,Closed Won,2019-03-24,2019-03-24,240.0,MONTH50REBATE,operations,1.0,,4.0,Quinn16 Taylor16,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Seattle,18.0,True,1.0,0.0
383gc0ie,Corporate Events,1.0,Closed Won,2019-03-24,2019-03-24,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,Harper9 Davis16,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
cj42vp63,Corporate Events,1.0,Closed Won,2019-03-24,2019-03-24,240.0,MONTH50REBATE,financial control,0.0,,7.0,Alex5 Smith4,Inbound,0.0,Qualified,4.0,,7.0,,Yes,1.0,Indianapolis,8.0,True,1.0,0.0
,Wedding Planning,4.0,Closed Won,2019-06-29,2019-06-28,0.0,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,-1.0
,Wedding Planning,4.0,Closed Won,2019-06-29,2019-07-29,0.0,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,30.0
,Wedding Planning,4.0,Closed Won,2019-06-29,2019-10-29,0.0,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,122.0
,Wedding Planning,4.0,Closed Won,2019-06-29,2019-03-10,0.0,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,-111.0
,Wedding Planning,4.0,Closed Won,2019-06-29,2019-03-12,0.0,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,-109.0
,Wedding Planning,4.0,Closed Won,2019-06-29,2019-03-13,0.0,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,-108.0
rodeqg6u,Corporate Events,1.0,Closed Won,2019-04-15,2019-04-22,360.0,MONTHSAVE25DEAL,,1.0,,4.0,Casey13 White12,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,7.0
i8brc3iu,Corporate Events,1.0,Closed Won,2019-04-15,2019-04-15,360.0,MONTHSAVE25DEAL,,1.0,,0.0,Rowan18 Martin17,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Austin,0.0,True,1.0,0.0
kpjbu5b3,Corporate Events,1.0,Closed Won,2019-04-15,2019-04-16,960.0,ANNUAL60DEAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,1.0
huo2gri5,Educational Seminars,2.0,Closed Won,2019-04-15,2019-04-15,360.0,25GIFT,operations,1.0,,4.0,Peyton20 Anderson3,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
ujt6eq28,Educational Seminars,2.0,Closed Won,2019-04-15,2019-04-15,360.0,DISCOUNT25QUICK,operations,1.0,,4.0,Rowan9 Johnson10,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
51jdq5x8,Sports Events,3.0,Closed Lost,2019-04-15,2019-04-17,240.0,ECONOMY50GIFT,financial control,0.0,no response,4.0,Bailey6 Martin6,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,2.0
j1qvuxgh,Corporate Events,1.0,Closed Won,2019-04-15,2019-04-15,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
ehshlv3c,Corporate Events,1.0,Closed Won,2019-04-15,2019-04-15,768.0,2SEMESTERS20OFF,,1.0,,4.0,Jordan19 Smith14,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
h5qc4n1t,Corporate Events,1.0,Closed Won,2019-04-15,2019-04-15,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
xk3btbsw,Sports Events,3.0,Closed Won,2019-04-15,2019-04-15,600.0,PROMOCODE,,1.0,,4.0,Quinn13 Jackson3,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
vau1pbfs,Corporate Events,1.0,Closed Won,2019-04-15,2019-04-15,576.0,2SEMESTERS20SALE,,1.0,,4.0,Avery10 Harris11,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,0.0
bkkrj4dz,Corporate Events,1.0,Closed Won,2019-06-25,2019-06-25,960.0,SEMESTER20DEALAGAIN,operations,1.0,,4.0,Jamie7 Johnson15,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,Seattle,18.0,True,1.0,0.0
qwa6fjhc,Corporate Events,1.0,Closed Lost,2019-06-25,2019-06-25,0.0,,quality of delivery,2.0,no response,4.0,Skyler13 Martinez1,Inbound,0.0,Qualified,4.0,,2.0,VirtualMeetups,Yes,1.0,Washington,19.0,False,0.0,0.0
rt9zba5v,Corporate Events,1.0,Closed Won,2019-06-25,2019-06-25,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
gfd2zoay,Corporate Events,1.0,Closed Won,2019-06-25,2019-06-25,768.0,2SEMESTERS20OFF,,1.0,,4.0,Morgan7 Davis7,Outbound,1.0,Qualified,4.0,,5.0,TradeShow 5,Yes,1.0,Phoenix,13.0,True,1.0,0.0
pxshraik,Educational Seminars,2.0,Closed Lost,2019-04-17,2019-04-20,600.0,PROMOCODE,operations,1.0,price,7.0,Charlie14 Davis4,Inbound,0.0,Qualified,4.0,,0.0,,Yes,1.0,Philadelphia,12.0,True,1.0,3.0
gskhs3rk,Corporate Events,1.0,Closed Won,2019-04-17,2019-04-17,360.0,MONTHSAVE25DEAL,operations,1.0,,1.0,,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,0.0
b0squ1tw,Educational Seminars,2.0,Closed Won,2019-04-17,2019-04-17,768.0,HALFYEAR20G,operations,1.0,,4.0,Jamie14 Martinez15,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
nz41z8ib,Corporate Events,1.0,Closed Won,2019-04-17,2019-04-20,768.0,2SEMESTERS20OFF,operations,1.0,,5.0,Peyton5 Brown19,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,San Jose,17.0,True,1.0,3.0
,Educational Seminars,2.0,Closed Lost,2019-04-17,2019-04-25,960.0,YEARLY60,operations,1.0,lost to competitor,0.0,,,0.0,,4.0,,6.0,,,1.0,,17.0,True,1.0,8.0
,Wedding Planning,4.0,Closed Won,2019-04-17,2019-04-20,200.0,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,3.0
,Corporate Events,1.0,Closed Lost,2019-04-17,2019-04-24,768.0,,operations,1.0,no budget,1.0,,,0.0,,4.0,,6.0,,,1.0,,2.0,False,0.0,7.0
maihngvg,Corporate Events,1.0,Closed Lost,2019-01-31,2019-05-15,200.0,SAVE25LESS,operations,1.0,no budget,1.0,Frankie7 Jackson9,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,104.0
,Wedding Planning,4.0,Closed Won,2019-01-31,2019-01-31,1306.6141540601634,,quality of delivery,2.0,,4.0,,,0.0,,4.0,,2.0,,,1.0,,2.0,False,0.0,0.0
,Wedding Planning,4.0,Closed Won,2019-01-31,2019-01-31,1306.6141540601634,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,0.0
jk8lfkzp,Corporate Events,1.0,Closed Lost,2019-01-31,2019-08-31,768.0,,operations,1.0,no response,4.0,Harper4 White8,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,Washington,19.0,False,0.0,212.0
she6xg1w,Corporate Events,1.0,Closed Won,2019-01-31,2019-08-01,360.0,MONTHSAVE25DEAL,financial control,0.0,,4.0,,,0.0,,4.0,,4.0,,,1.0,,2.0,True,1.0,182.0
vhwb2f7p,Corporate Events,1.0,Closed Won,2019-01-31,2019-01-31,240.0,DISCOUNT50POWER,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
1wgvfhug,Corporate Events,1.0,Closed Won,2019-11-30,2019-11-30,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
lnsi9lqf,Corporate Events,1.0,Closed Lost,2019-11-30,2019-05-13,360.0,MONTHSAVE25DEAL,operations,1.0,not target,5.0,Devon3 Thompson4,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,San Antonio,14.0,True,1.0,-201.0
n1ajt04n,Sports Events,3.0,Closed Won,2019-11-30,2019-11-30,960.0,ANNUAL60SPECIAL,,1.0,,0.0,Morgan2 Davis3,Outbound,1.0,Qualified,4.0,,2.0,,Yes,1.0,San Diego,15.0,True,1.0,0.0
pl5v7bv4,Educational Seminars,2.0,Closed Won,2019-11-30,2019-11-30,960.0,YEARLY60,,1.0,,4.0,Harper7 Miller4,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
,Sports Events,3.0,Closed Lost,2019-05-19,2019-05-26,200.0,SAVE25LESS,time saving,3.0,no response,4.0,,,1.0,,4.0,,2.0,,,1.0,,5.0,True,1.0,7.0
,Corporate Events,1.0,Closed Lost,2019-05-19,2019-05-22,768.0,2SEMESTERS20OFF,operations,1.0,lost to competitor,0.0,,,0.0,,4.0,,6.0,,,1.0,,14.0,True,1.0,3.0
,Wedding Planning,4.0,Closed Won,2019-05-19,2019-05-19,1306.6141540601634,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,0.0
nd8eanot,Sports Events,3.0,Closed Won,2019-05-19,2019-05-22,768.0,HALFYEAR20G,operations,1.0,,4.0,Devon11 Brown16,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,3.0
kr1la4cg,Educational Seminars,2.0,Closed Lost,2019-05-19,2019-05-20,360.0,,operations,1.0,price,7.0,Reese2 Jones8,Inbound,0.0,Qualified,4.0,,1.0,,Yes,1.0,Charlotte,1.0,False,0.0,1.0
h4sma6aq,Corporate Events,1.0,Closed Won,2019-05-19,2019-05-19,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,Harper2 Williams13,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Dallas,4.0,True,1.0,0.0
6sp3rq5p,Corporate Events,1.0,Closed Won,2019-05-19,2019-05-19,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,Bailey2 Moore14,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,0.0
,Wedding Planning,4.0,Closed Won,2019-05-19,2019-05-26,1306.6141540601634,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,7.0
pgtpcftp,Corporate Events,1.0,Closed Lost,2019-05-19,2019-05-25,360.0,MONTHSAVE25DEAL,operations,1.0,not target,5.0,Frankie11 Davis16,Outbound,1.0,Qualified,4.0,,1.0,,Yes,1.0,Chicago,2.0,True,1.0,6.0
jj2f59uh,Corporate Events,1.0,Closed Won,2019-05-19,2019-05-20,1344.0,YEARLY30PROMO,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,1.0
kpgd79wq,Corporate Events,1.0,Closed Won,2018-10-15,2018-10-16,576.0,2SEMESTERS20SALE,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,1.0
nwulk23f,Corporate Events,1.0,Closed Won,2018-11-13,2018-11-13,576.0,2SEMESTERS20SALE,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
mdgl0fa5,Corporate Events,1.0,Closed Won,2019-10-01,2019-10-01,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,Robin15 Jones8,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
0ypbc11o,Corporate Events,1.0,Closed Won,2019-10-01,2019-06-11,300.0,SAVEMONTH50SPECIAL,operations,1.0,,1.0,Charlie1 Moore12,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,-112.0
au5dk6qo,Corporate Events,1.0,Closed Won,2019-10-01,2019-10-01,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
fj3o1c17,Sports Events,3.0,Closed Won,2019-10-01,2019-10-01,768.0,HALFYEAR20G,,1.0,,4.0,Rowan5 Thompson18,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,,2.0,True,1.0,0.0
rh98zw2u,Corporate Events,1.0,Closed Won,2019-10-01,2019-10-01,14876.0,QUARTERLY75OFF,financial control,0.0,,4.0,,,0.0,,4.0,,4.0,,,1.0,,2.0,True,1.0,0.0
cjho3pkg,Educational Seminars,2.0,Closed Lost,2019-06-08,2019-06-09,0.0,,quality of delivery,2.0,no response,4.0,Riley15 Davis18,Inbound,0.0,Qualified,4.0,,2.0,,Yes,1.0,,11.0,False,0.0,1.0
,Educational Seminars,2.0,Closed Lost,2019-06-08,2019-06-17,200.0,NOCOSTREG,financial control,0.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,True,1.0,9.0
5k7e1roc,Corporate Events,1.0,Closed Won,2019-06-08,2019-06-08,150.0,QUARTERLY75OFF,operations,1.0,,4.0,Casey9 Anderson10,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
81gjgnaj,Corporate Events,1.0,Closed Won,2019-06-08,2019-06-08,150.0,QUARTERLY75OFF,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
,Sports Events,3.0,Closed Lost,2019-01-29,2019-03-09,200.0,,operations,1.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,39.0
,Corporate Events,1.0,Closed Lost,2019-01-29,2019-01-29,1344.0,,operations,1.0,price,7.0,,,0.0,,4.0,,0.0,,,1.0,,16.0,False,0.0,0.0
uqmdlsri,Corporate Events,1.0,Closed Won,2019-01-29,2019-01-29,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,0.0
2ggbw5bi,Corporate Events,1.0,Closed Lost,2019-01-29,2019-02-26,360.0,,operations,1.0,no budget,1.0,Morgan17 Davis13,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Chicago,2.0,False,0.0,28.0
,Educational Seminars,2.0,Closed Lost,2019-01-29,2019-01-29,150.0,,financial control,0.0,no response,4.0,,,0.0,,4.0,,5.0,,,1.0,,16.0,False,0.0,0.0
,Sports Events,3.0,Closed Lost,2019-01-29,2019-02-26,768.0,HALFYEAR20G,operations,1.0,lost to competitor,0.0,,,0.0,,4.0,,6.0,,,1.0,,16.0,True,1.0,28.0
oylo7ol1,Corporate Events,1.0,Closed Won,2019-03-10,2019-03-10,360.0,MONTHSAVE25DEAL,operations,1.0,,4.0,Morgan10 Thompson13,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
yo1ndw8x,Sports Events,3.0,Closed Won,2019-03-10,2019-03-10,360.0,DISCOUNT25QUICK,operations,1.0,,0.0,Reese12 Harris8,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,San Francisco,16.0,True,1.0,0.0
xaf8lusr,Sports Events,3.0,Closed Lost,2019-03-10,2019-03-17,960.0,,quality of delivery,2.0,price,7.0,,Inbound,0.0,Qualified,4.0,,1.0,,Yes,1.0,Jacksonville,9.0,False,0.0,7.0
43vhlnqe,Corporate Events,1.0,Closed Won,2019-03-24,2019-03-30,768.0,2SEMESTERS20OFF,operations,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,True,1.0,6.0
w5p6onkh,Sports Events,3.0,Closed Lost,2019-03-24,2019-03-24,750.0,,operations,1.0,no response,4.0,Jordan9 Thomas20,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,False,0.0,0.0
147pj2oi,Corporate Events,1.0,Closed Lost,2019-03-24,2019-03-25,768.0,,operations,1.0,not target,5.0,,,0.0,Qualified,4.0,,3.0,,Yes,1.0,Jacksonville,9.0,False,0.0,1.0
wfyk9mqw,Concerts and festivals,0.0,Closed Lost,2019-03-24,2019-03-25,600.0,,operations,1.0,no budget,1.0,Harper11 Martinez4,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Charlotte,1.0,False,0.0,1.0
s86aiep9,Corporate Events,1.0,Closed Lost,2019-03-25,2019-05-30,360.0,MONTHSAVE25DEAL,operations,1.0,lost to competitor,0.0,Devon5 Miller14,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,,14.0,True,1.0,66.0
2hskxxmq,Corporate Events,1.0,Closed Won,2019-03-25,2018-12-30,960.0,ANNUAL60DEAL,operations,1.0,,4.0,Robin14 Taylor9,Inbound,0.0,Qualified,4.0,,5.0,,Yes,1.0,Chicago,2.0,True,1.0,-85.0
,Wedding Planning,4.0,Closed Won,2019-06-29,2019-04-20,0.0,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,-70.0
,Wedding Planning,4.0,Closed Won,2019-06-29,2019-01-31,200.0,,,1.0,,4.0,,,0.0,,4.0,,5.0,,,1.0,,2.0,False,0.0,-149.0
zjwor5lu,Corporate Events,1.0,Closed Lost,2019-06-29,2019-04-24,290.0,,operations,1.0,no response,4.0,Alex10 Brown14,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,San Francisco,16.0,False,0.0,-66.0
qg2hjwlt,Corporate Events,1.0,Closed Lost,2019-06-29,2019-06-29,768.0,2SEMESTERS20OFF,operations,1.0,lost to competitor,0.0,,Outbound,1.0,Qualified,4.0,,1.0,,Yes,1.0,Chicago,2.0,True,1.0,0.0
ctm6x0ps,Corporate Events,1.0,Closed Won,2019-06-29,2019-06-29,768.0,HALFYEAR20G,,1.0,,4.0,Taylor14 Johnson12,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,True,1.0,0.0
brmwpxpe,Educational Seminars,2.0,Closed Won,2019-06-29,2019-10-30,1680.0,FLAT30,operations,1.0,,3.0,Avery8 Martin17,Outbound,1.0,Qualified,4.0,,1.0,,Yes,1.0,Columbus,3.0,True,1.0,123.0
y6uo75qi,Corporate Events,1.0,Closed Won,2019-06-29,2019-06-29,2400.0,ANNUAL60DEAL,operations,1.0,,5.0,Rowan14 Moore12,Outbound,1.0,Qualified,4.0,,1.0,,Yes,1.0,Austin,0.0,True,1.0,0.0
nh95nkhl,Sports Events,3.0,Closed Lost,2019-06-29,2019-06-29,150.0,,operations,1.0,no product fit,3.0,Jordan3 Brown6,Outbound,1.0,Qualified,4.0,,4.0,,Yes,1.0,,2.0,False,0.0,0.0
sojlva7u,Educational Seminars,2.0,Closed Lost,2019-04-15,2019-04-21,360.0,DISCOUNT25QUICK,operations,1.0,lost to competitor,0.0,Skyler20 Anderson12,Inbound,0.0,Qualified,4.0,,6.0,,Yes,1.0,Austin,0.0,True,1.0,6.0
57vowwmm,Corporate Events,1.0,Closed Won,2019-04-15,2019-05-11,1344.0,YEARLY30PROMO,operations,1.0,,7.0,Jamie8 Brown15,Inbound,0.0,Qualified,4.0,,0.0,,Yes,1.0,Los Angeles,10.0,True,1.0,26.0
,Educational Seminars,2.0,Closed Lost,2019-04-15,2019-04-17,120.0,MONTH75SAVINGS,quality of delivery,2.0,lost to competitor,0.0,,,0.0,,4.0,,2.0,,,1.0,,15.0,True,1.0,2.0
,Educational Seminars,2.0,Closed Lost,2019-06-25,2019-06-25,360.0,DISCOUNT25QUICK,operations,1.0,lost to competitor,0.0,,,0.0,,4.0,,6.0,,,1.0,,17.0,True,1.0,0.0
